id,title,revenue,vote_average,imdb_id,original_title,overview,popularity,poster_path,genres,keywords
1298062,Silent Sparks,0,8.0,tt32879673,愛作歹,"Earnest and obedient, Pua helps his gangster boss “handle"" all kinds of matters, constantly putting himself at risk in return for a bit of money to help with the family expenses. But deep down, Pua harbors a secret — he has feelings for Mi-ji, the prisoner who took “special care"" of him the last time he was incarcerated. When Mi-ji is released from prison, Pua is excited for their reunion, only to find himself neglected, rendering his pent-up desires more difficult to control than any underworld loyalties or obligations.",0.825,/mBcy4Bujuc2AZZjOJUujjvOIOm9.jpg,"Drama, TV Movie","lgbt, gay theme, boys' love (bl)"
1320275,Soul of the Desert,0,5.0,tt29360967,Alma del Desierto,"A documentary on the road that tracks the journey by Georgina, an elderly transgender woman forced to cross the sandy peninsula Guajira, on foot, to obtain the thing she has desired for almost half a century: a document that will hand her the right to be what she has always felt she was, and will allow her, at long last, to vote.",1.039,/dlf784oXCBZOPin9ZG5npRkrtM5.jpg,Documentary,"transsexuality, indigenous, civil rights, social issues"
1212211,Ricomincio da TAAAC,0,6.1,tt32640048,Ricomincio da TAAAC,,1.431,/go79upPfpYuzEMDZCfyRs2BkIfK.jpg,Comedy,
808482,The People's Joker,4057,7.0,tt21651430,The People's Joker,An aspiring clown grappling with her gender identity combats a fascistic caped crusader.,1.428,/80yak1h7YcNpMOsfSbThfwKYKK4.jpg,"Comedy, Fantasy","dc comics, parody, coming of age, lgbt, live action and animation, gender identity, emotional abuse, toxic relationship, abusive relationship, independent film, transgender, fantasy comedy"
50215,The Bodyguard,0,4.7,tt0087315,Le Garde du corps,"Barbara marries Julien a charming and sexy man. Barbara's old flame Paul is highly suspicious of Julien. It seems Julien's previous two wives died under dubious circumstances and he collected a wad of insurance money as a result. Paul cannot ignore his misgivings, and so he follows Barbara and Julien to Morocco on their honeymoon, intent on preventing any harm to the woman he still loves.",1.388,/6yigILNta3rwYvsnXkn0sDzkTdK.jpg,Comedy,
931219,The Black Hole,0,9.0,tt33343241,Must auk,"A comical triptych about residents in an apartment block district who long for a better life. When a black hole mysteriously appears in a lilac bush, they will have to face aliens, a giant spider, and an Austrian in breeches.",1.112,/iu12NWWiYXKTgyMfaSbA5U6BZPS.jpg,"Comedy, Drama, Science Fiction",
1386514,Bill Maher: Is Anyone Else Seeing This?,0,6.3,tt34491055,Bill Maher: Is Anyone Else Seeing This?,"With his signature sardonic wit and unfiltered approach, acclaimed comedian Bill Maher offers up his scathing commentary on the hypocrisies of both conservative and liberal politics, as well as trends in modern parenting, sex and dating, and religion.",1.447,/dA7kJoHR0NEkfYeIxOnoorlnJI.jpg,Comedy,stand-up comedy
1392472,Pirateland,0,6.0,tt35067869,Pirateland,"As the winter season begins in Creta, an overly touristic Greek island, a family of locals, owners of a small struggling bed & breakfast, get an unexpected visit from a Nordic family of tourists looking for a tour into the piratic past of the area. The relationship between Manos, the Greek father and Tassos, his son, is being tested as they are struggling to meet the increasingly challenging demands of the tourists looking to live the authentic pirate experience.",1.361,/pknZUfhCegpBAqQKlmv3s3vBO8Z.jpg,"Comedy, Drama",
1273044,Elementary,0,7.2,tt32085975,Apprendre,"In the Makarenko public elementary school in the Paris outskirts, children want to learn and to be cheered while teachers know they do not only teach, they also educate. With care, tenacity and efforts, children are trained to become not only responsible citizens but also human beings.",1.109,/t2GUU52er3rQ8PNXgCucE4AeCy.jpg,Documentary,
1430124,Kempo: The Movie,0,10.0,,Kempo: The Movie,"In this thrilling psychological thriller, Adam Kemp finds himself in a situation where he is tourmented and attacked by different versions of himself, some of which are doing some of his most iconic poses. With the help of his doctor (Doctor Did I?) He will need to help defeat the different itirations of himself and save himself and his family before it is too late.",1.445,/eWDjhzMGPpOXkb4MpguoIwxGLfD.jpg,"Horror, Thriller, Comedy",
1218213,The Last Journey,279347,6.6,tt30454602,Den sista resan,"Renowned Swedish TV-duo Filip and Fredrik embark on a trip to France, aiming to rekindle the zest for life of Filip's father.",0.867,/pkiIAFREYq1a3V3UC4w3tlvgGbB.jpg,Documentary,
1001432,Who by Fire,0,6.1,tt30521164,Comme le feu,"Jeff is invited by his friend Max to travel deep in the woods and stay at the isolated estate of acclaimed director Blake Cadieux. He has high expectations for the trip: Cadieux is an artist he greatly admires – plus Aliocha, Max’s older sister, with whom he is secretly in love, is also coming. The untouched and hostile forest and the director’s huge cabin become the territory where the youthful search for ideals and freedom confronts the wounded egos of the adults.",0.867,/6j9YuZLOOBF4tBWRgN6EqWewViO.jpg,Drama,
1430370,In the Mood for Love 2001,0,8.0,tt20833922,花樣年華2001,Two people have a chance encounter in a convenience store.,2.019,/yNTtvRwjvCZfzBRpvOV7OiRJUk2.jpg,"Drama, Romance",
194777,Shin Kamen Rider: Prologue,0,6.4,tt0157028,真・仮面ライダー 序章(プロローグ),"Doctors Kazamatsuri and Onizuka are geneticists researching cures on diseases such as AIDS and cancer by performing experiments to strengthen the human body. The test subject is Shin Kazamatsuri, motorcycle racer son of Doctor Kazamatsuri. Unknown to them, their operation is funded by a syndicate group, who plan to use this research to have the bodies of men strengthened for their own gain—they have already been experimenting in the field of cyborg soldiers, to a less-than-successful attempt. However, they did not count on Onizuka's own secret ambitions; the mad Onizuka wanted to create a new species, by fusing a grasshopper's DNA with the test subject's, in order to start a new civilization and be their god. He has tested on himself, but seems to be having greater success with Shin.",1.442,/204MH13AMvmxR5t7T3I3My7pKfE.jpg,"Action, Adventure, Science Fiction","hero, experiment, anti hero, mutant, prologue, super power, biopunk, body horror, powers"
1430332,Goodbye Josh.,0,10.0,,Goodbye Josh.,"When four boys enter the woods, it is a matter of time before tensions get high and one of them is on the chopping block.",1.36,/iK5anTFfKzuhkdnOFUOxcS3xdCQ.jpg,Horror,arrogant
1001684,Niki,0,6.7,tt26656556,Niki,"French-American artist Niki de Saint-Phalle, from the age of 23, is a model and an aspiring actor who is married and has a two year old daughter. Together, they flee the U.S. during the oppressive McCarthy era and come to France, where they experience a short-lived euphoria. Soon, distant and frightening memories begin to emerge in Niki’s mind. Her vocation as an artist will be her salvation.",1.17,/4CQeMkQi153rfvCEgGPtcfr7a56.jpg,"History, Drama",
879913,Goldbeak,0,6.6,tt15257928,老鹰抓小鸡,"Raised among chicken, and sheltered by his adoptive mother and sister Ratchet, little eagle Goldbeak thinks he can’t fly, or at least has been told so. Eager to be recognised and learn how to fly, Goldbeak and his sister embark on an adventure to Bird City to solve the mystery of his birth.",0.862,/2VcRaG5oQAnoFvKWM9jSDeGXRQe.jpg,"Animation, Adventure, Family",
1286501,The Drifting Guitar,0,8.5,tt33311794,Une guitare à la mer,"A weasel, who’s unusual job is to sell ties, roams around the countryside. Considered a pest and constantly on the move, she decides to try her luck in the forest. Her fate is about to change when a hedgehog intervenes.",1.418,/e1g0kIG9D6ej0NMiuHtaWXqERt6.jpg,Animation,
1172241,Pepe,0,6.375,tt10781034,Pepe,"A voice  that claims to be from a hippopotamus. A voice that doesn’t understand the perception of time. Pepe, the first and last hippo killed in the Americas, tells his story with the overwhelming orality of these towns.",0.848,/kp48PDp0fdsBPYLXJ6VUiYBzJfV.jpg,Drama,
1000517,The Temple Woods Gang,0,5.9,tt21163478,Le gang des Bois du Temple,"A retired military man lives in the Temple Woods housing project. Just as he’s burying his mother, his neighbour Bébé, who belongs to a gang of robbers from the area, is preparing to rob the convoy of a wealthy Arab prince.",1.412,/n6tnyknWIqeZd5hlXZ0psNwRMFo.jpg,"Thriller, Drama, Crime",apathetic
1430788,Tempo Perdido,0,9.0,,Tempo Perdido,,1.114,/vLeZIOsoGXAmQQINMNYpqhg1YF1.jpg,Drama,perdido
1091275,The Flood,0,5.9,tt27641422,Le Déluge,"1792. Louis XVI, his wife Marie Antoinette, and their children have been arrested and imprisoned in the Tour de Temple, a sinister chateau in Paris, awaiting their trial. Far from the splendour of Versailles, they are isolated and vulnerable for the first time in their lives. A fascinating, never-before told period story from which our modern world was born.",0.932,/jDMbL2w4KPnNlCHvl5Dcjb7Cihq.jpg,"Drama, History",marie antoinette
1305926,Sebelum 7 Hari,0,7.0,tt32752746,Sebelum 7 Hari,"The promises of the past are now being demanded as a debt. Tari and Kadar must bear the dark secret of their mother, Anggun. They must race against time, before the seven days are over.",1.27,/mTyXwqsKKcRMl4t5FXk5rotibyX.jpg,Horror,"mask, cave, ghost, haunted, child protagonist, kid, based on short, terror, death of grandmother"
1274238,Blur: To the End,0,7.3,tt31218239,Blur: To the End,"blur: To The End follows the unique relationship of four friends - and band mates of three decades - Damon Albarn, Graham Coxon, Alex James and Dave Rowntree as they come together to record new songs ahead of their sold-out, first ever shows at London’s Wembley Stadium in 2023.",0.92,/i8LK7bvX4mJq55790pGdbiyY7My.jpg,"Documentary, Music","comeback, rock band, music tour, music documentary, blur"
1286780,The Metropolitan Opera: Aida,0,7.0,,The Metropolitan Opera: Aida,"Soprano Angel Blue makes her long-awaited Met role debut as the Ethiopian princess torn between love and country, one of opera’s defining roles.",0.889,/pYiYFTZPfndCq3EWj58RKHwJo2o.jpg,,
1193326,Posso entrare? An ode to Naples,0,8.0,tt16991146,Posso entrare? An ode to Naples,"A tour through the alleys of Naples between works of art, music and theater.",0.758,/hmc1oQs825Oix50oBBQ2Po9YT0X.jpg,Documentary,"naples, italy"
1058032,Here,0,6.0,tt26448954,Here,"Stefan, a migrant construction worker living in Brussels, is planning a trip home to his mother in Romania. In preparing for his voyage, he reconnects with local family members over gifted bowls of homemade soup, interacts with strangers, and discovers a revivifying commune with nature. This leads him to an unexpected connection with Shuxiu, a Chinese-Belgian bryologist studying the local moss.",0.777,/pIDQ7miG72FEVIiRgGPdxCGv3tW.jpg,"Drama, Romance","immigrant, brussels, belgium, meditative, mysterious, calm, thoughtful, philosophical, reflective, lyrical, wonder, loving, relaxed, intimate, soup, understated, moss, romantic, comforting, compassionate, empathetic, enchant, gentle, hopeful, modest, powerful, sincere, sympathetic, vibrant"
898230,The Snow Queen and the Princess,3400000,7.0,tt17164334,Снежная Королева: Разморозка,"Kai and Gerda live in a cozy quiet town, but suddenly the Ice Spirits come there intending to freeze everyone. However, Ila, a little wizardess of Mirrorlands, comes to help the heroes. Together they go to the magic world of Mirrorlands to get the Spirits back.",0.758,/7dTQWba8uSVe7WQFdzRnKs9iCdA.jpg,"Adventure, Animation, Family, Fantasy","based on fairy tale, snow queen, independent film"
1427643,Impossible - Pauline Déroulède,0,7.5,,Impossible - Pauline Déroulède,,1.262,/8sSCblGa67QKo4ieSgLPDHGMbj0.jpg,Documentary,sports documentary
614208,The Ascent,0,4.9,tt8439934,The Ascent,"Special ops squad ""Hell's Bastards"" are sent to infiltrate a civil war to retrieve intel. The unit soon find themselves trapped on a never-ending stairwell forced to climb or die. To survive, they must revisit their past sins if they ever want to get off.",0.918,/e1VAPD49YIrMnN7bRBS6ZPiNrUS.jpg,"Horror, Action, Science Fiction",
